Id,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinType1,TotalBsmtSF,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SalePrice,Gar2,Shed,TenC,TotalBath,Bedroom/Bathroom,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_Other,Foundation_PConc,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NoBsmt,BsmtExposure_NoExposure
1086,73.0,9069,13,6,6,1992,1992,0.0,3,3,4,3,6,936,5,996,2,1,4,5,6,0,0,1992.0,1,2,564,3,3,3,120,0,0,0,0,0,0,0,4,2010,147000,0,0,0,2,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1087,22.313060762616693,1974,7,4,5,1973,1973,0.0,3,3,3,3,4,546,3,1092,3,1,3,6,6,0,0,1973.0,2,1,286,3,3,3,120,96,0,0,0,0,0,0,5,2010,83500,0,0,0,2,1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1088,85.0,10574,22,8,5,2005,2006,0.0,4,3,4,3,1,1082,5,1953,3,1,4,9,6,1,4,2005.0,2,3,1043,3,3,3,160,50,0,0,0,0,0,0,5,2009,252000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1089,24.0,2522,6,7,5,2004,2004,50.0,4,3,4,3,1,970,5,1709,3,1,4,7,4,0,0,2004.0,1,2,380,3,3,3,0,40,0,0,0,0,0,0,4,2006,137500,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1090,37.0,3316,22,8,5,2005,2005,0.0,4,3,4,3,6,1247,5,1247,1,1,4,4,6,1,4,2005.0,3,2,550,3,3,3,0,84,0,0,0,0,0,0,4,2006,197000,0,0,0,3,0.3333333333333333,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1091,60.0,8544,10,3,4,1950,1950,0.0,3,3,0,0,0,0,2,1040,2,2,3,6,6,0,0,1987.0,1,2,400,3,3,3,0,0,0,0,0,0,0,0,6,2009,92900,0,0,0,2,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1092,24.0,2160,22,7,5,1999,2000,212.0,4,3,4,3,4,600,5,1252,2,1,4,4,6,0,0,1999.0,1,2,462,3,3,3,0,48,0,0,0,0,0,0,3,2008,160000,0,0,0,4,0.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1093,60.0,8400,1,6,5,1925,1950,0.0,3,3,3,3,3,1181,2,1694,4,1,3,7,6,1,4,1925.0,1,2,576,3,3,3,342,0,128,0,0,0,0,0,6,2008,136500,0,0,0,2,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1094,71.0,9230,10,5,8,1965,1998,166.0,3,3,3,3,6,864,4,1200,1,1,4,6,6,0,0,1977.0,1,2,884,3,3,3,0,64,0,0,0,0,0,3,10,2006,146000,0,0,0,3,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1095,74.0,5868,10,5,7,1956,2000,0.0,3,3,3,3,4,936,5,936,2,1,3,4,6,0,0,1956.0,3,1,308,3,3,3,0,0,80,0,160,0,0,0,5,2010,129000,0,0,0,2,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1096,78.0,9317,20,6,5,2006,2006,0.0,4,3,4,3,6,1314,4,1314,3,1,4,6,6,1,4,2006.0,2,2,440,3,3,3,0,22,0,0,0,0,0,0,3,2007,176432,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1097,60.0,6882,2,6,7,1914,2006,0.0,3,3,3,3,1,684,3,1355,3,1,4,7,6,0,0,0.0,0,0,0,0,0,3,136,0,115,0,0,0,0,0,3,2007,127000,0,0,0,2,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1098,43.277801830436296,3696,25,8,5,1986,1986,0.0,4,3,4,3,1,1074,5,1088,2,1,4,5,6,0,0,1987.0,2,2,461,3,3,3,0,74,137,0,0,0,0,0,10,2007,170000,0,0,0,2,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1099,50.0,6000,8,4,6,1936,1950,0.0,3,3,3,3,4,672,3,1324,3,1,3,6,6,0,0,1936.0,1,1,240,3,3,3,0,0,0,0,0,0,0,0,7,2009,128000,0,0,0,1,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1100,82.0,11880,9,7,5,1978,1978,206.0,3,3,4,3,5,1271,3,1601,3,1,3,7,6,1,3,1978.0,2,2,478,3,3,3,0,0,0,0,0,0,0,0,4,2009,157000,0,0,0,2,1.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1101,60.0,8400,1,2,5,1920,1950,0.0,3,3,3,2,3,290,3,438,1,1,2,3,6,0,0,1930.0,1,1,246,3,3,1,0,0,0,0,0,0,0,0,1,2009,60000,0,0,0,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1102,61.0,9758,10,5,5,1971,1971,0.0,3,3,3,3,4,950,3,950,3,1,3,5,6,0,0,1981.0,1,1,280,3,3,3,0,0,0,0,0,0,0,0,7,2007,119500,0,0,0,1,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1103,70.0,7000,10,5,7,1960,2002,45.0,3,3,3,3,3,1010,5,1134,2,1,3,6,6,0,0,1960.0,2,1,254,3,3,3,0,16,0,0,0,0,0,1,4,2007,135000,0,0,0,1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1104,79.0,8910,10,6,6,1959,1959,0.0,3,3,3,3,5,655,5,1194,3,1,3,6,6,1,2,1954.0,3,2,539,3,3,3,0,0,192,0,0,0,0,0,7,2006,159500,0,0,0,2,1.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1105,24.0,2016,4,5,5,1970,1970,304.0,3,3,3,3,1,630,3,1302,3,1,3,6,6,0,0,1970.0,1,2,440,3,3,3,0,0,0,0,0,0,0,0,4,2007,106000,0,0,0,3,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1106,98.0,12256,18,8,5,1994,1995,362.0,4,3,5,3,6,1463,5,2622,3,1,4,9,6,2,3,1994.0,2,2,712,3,3,3,186,32,0,0,0,0,0,0,4,2010,325000,0,0,0,4,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1107,114.0,10357,13,7,5,1990,1991,0.0,4,3,4,3,6,910,4,1442,3,1,4,6,6,1,3,1990.0,3,2,719,3,3,3,0,244,0,0,0,0,0,0,5,2007,179900,0,0,0,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1108,168.0,23257,14,7,5,2006,2006,0.0,4,3,5,4,1,868,5,2021,3,1,4,9,6,1,4,2006.0,2,2,422,3,3,3,0,100,0,0,0,0,0,0,9,2006,274725,0,0,0,3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1109,62.34014366247801,8063,14,6,5,2000,2000,0.0,3,3,4,3,1,924,5,1690,3,1,3,7,6,1,3,2000.0,2,2,463,3,3,3,100,48,0,0,0,0,0,0,11,2007,181000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1110,107.0,11362,24,8,5,2004,2005,42.0,4,3,5,3,6,1836,5,1836,3,1,4,7,6,1,4,2004.0,3,3,862,3,3,3,125,185,0,0,0,0,0,0,3,2009,280000,0,0,0,3,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1111,50.0,8000,14,6,5,1995,1996,0.0,3,3,4,3,6,773,4,1658,3,1,3,8,6,1,3,1995.0,3,2,431,3,3,3,224,84,0,0,0,0,0,0,6,2008,188000,0,0,0,4,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1112,80.0,10480,9,7,6,1976,1976,660.0,3,3,3,3,5,803,3,1964,4,1,3,8,6,1,4,1976.0,2,2,483,3,3,3,0,69,0,0,0,0,0,0,9,2008,205000,0,0,0,3,1.3333333333333333,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1113,73.0,7100,10,5,7,1957,1957,0.0,3,3,3,3,6,816,3,816,2,1,3,5,6,0,0,1957.0,1,1,308,3,3,3,0,0,0,0,0,0,0,0,7,2006,129900,0,0,0,2,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1114,66.0,8923,10,5,7,1953,2006,0.0,3,3,3,3,4,1008,4,1008,2,1,4,6,6,0,0,1953.0,1,1,240,3,3,3,0,18,0,0,0,0,0,0,5,2007,134500,0,0,0,2,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1115,90.0,5400,3,5,7,1954,2000,0.0,3,4,3,3,3,833,5,833,2,1,4,4,6,0,0,1955.0,1,1,326,3,3,3,0,0,0,0,0,0,0,3,8,2006,117000,0,0,0,1,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1116,93.0,12085,24,8,5,2007,2007,328.0,4,3,5,3,6,1734,5,1734,3,1,5,7,6,1,4,2007.0,2,3,928,3,3,3,0,0,0,0,0,0,0,0,11,2007,318000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1117,66.25476425861547,7750,14,8,5,2002,2002,0.0,4,3,4,3,6,408,5,1419,3,1,4,7,6,1,3,2002.0,3,2,527,3,3,3,120,0,0,0,0,0,0,0,3,2009,184100,0,0,0,4,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1118,57.0,9764,12,5,7,1967,2003,0.0,3,3,3,3,4,894,5,894,3,1,4,5,6,0,0,1967.0,2,2,450,3,3,3,0,0,0,0,0,0,0,0,5,2008,130000,0,0,0,2,1.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1119,85.0,13825,12,5,6,1958,1987,0.0,3,4,3,3,1,533,3,1601,3,1,3,6,6,0,0,1958.0,2,1,300,3,3,3,280,34,0,0,0,0,0,0,12,2008,140000,0,0,0,2,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1120,70.0,7560,10,5,5,1959,1959,0.0,3,3,3,3,2,1040,3,1040,3,1,3,6,6,0,0,1959.0,2,1,286,3,3,3,140,0,252,0,0,0,0,2,7,2006,133700,0,0,0,1,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1121,59.0,8263,2,6,5,1920,1950,0.0,3,3,3,3,1,1012,3,1012,2,1,3,6,6,1,4,1920.0,1,1,308,3,3,3,0,22,112,0,0,0,0,3,5,2007,118400,0,0,0,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1122,84.0,10084,20,7,5,2005,2006,196.0,4,3,4,3,6,1552,5,1552,3,1,4,7,6,0,0,2005.0,2,3,782,3,3,3,144,20,0,0,0,0,0,0,7,2006,212900,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1123,72.01227484683372,8926,6,4,3,1956,1956,0.0,3,3,3,3,1,672,5,960,3,1,3,5,6,0,0,1956.0,1,1,288,3,3,3,64,0,0,0,160,0,0,3,10,2009,112000,0,0,0,1,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1124,50.0,9405,6,5,9,1947,2008,0.0,3,5,3,3,1,698,5,698,2,1,3,4,6,0,0,0.0,0,0,0,0,0,3,0,200,0,0,0,0,0,0,6,2009,118000,0,0,0,2,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1125,69.79487678907654,9125,14,7,5,1992,1992,170.0,3,3,4,3,1,384,4,1482,3,1,4,7,6,1,3,1992.0,3,2,392,3,3,3,100,25,0,0,0,0,0,0,7,2007,163900,0,0,0,3,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1126,60.0,10434,10,4,5,1955,1955,0.0,3,3,3,3,1,1005,3,1005,2,1,2,5,6,1,3,1977.0,1,2,672,2,2,3,0,0,0,0,0,0,0,0,11,2009,115000,0,0,0,1,2.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1127,53.0,3684,19,7,5,2007,2007,130.0,4,3,4,3,1,1373,5,1555,2,1,4,7,6,1,3,2007.0,3,3,660,3,3,3,143,20,0,0,0,0,0,0,6,2009,174000,0,0,0,2,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1128,182.0,14572,14,7,5,2004,2004,0.0,4,3,4,3,6,1530,5,1530,3,1,4,7,6,1,4,2004.0,3,3,630,3,3,3,144,36,0,0,0,0,0,0,11,2007,259000,0,0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1129,59.0,11796,14,7,5,2004,2005,0.0,4,3,4,3,1,847,5,1959,4,1,4,8,6,1,4,2004.0,3,2,434,3,3,3,100,48,0,0,0,0,0,0,7,2007,215000,0,0,0,3,1.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1130,60.0,7200,3,5,5,1980,1980,180.0,3,3,4,3,6,936,3,936,2,1,3,4,6,0,0,1980.0,1,2,672,3,3,3,49,0,0,0,0,0,0,0,8,2007,140000,0,0,0,2,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1131,65.0,7804,1,4,3,1928,1950,0.0,3,3,3,3,4,1122,3,1981,4,1,4,7,6,2,3,1981.0,1,2,576,3,3,3,431,44,0,0,0,0,0,3,12,2009,135000,0,0,0,3,1.3333333333333333,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1132,63.0,10712,17,5,5,1991,1992,0.0,3,3,4,3,4,974,3,974,3,1,3,5,6,0,0,0.0,0,0,0,0,0,3,0,28,0,0,0,0,0,3,9,2007,93500,0,0,0,1,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1133,90.0,9900,3,6,4,1880,1950,0.0,3,3,3,3,1,1008,3,2210,5,1,2,8,6,0,0,1930.0,1,1,205,2,3,1,0,48,0,0,0,0,0,0,5,2007,117500,0,0,0,2,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1134,80.0,9828,13,8,5,1995,1995,0.0,4,3,4,3,6,1128,5,2020,3,1,4,8,6,1,3,1995.0,2,2,466,3,3,3,0,155,0,0,0,0,0,0,6,2009,239500,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1135,57.0,8773,14,6,5,1997,1997,0.0,3,3,4,3,1,916,4,1600,3,1,3,7,6,1,3,1997.0,3,2,460,3,3,3,100,38,0,0,0,0,0,0,8,2007,169000,0,0,0,3,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1136,60.0,6180,8,6,5,1926,1950,0.0,3,3,3,3,1,960,3,986,2,1,3,5,6,1,4,1926.0,1,1,180,3,3,3,0,128,0,0,0,0,0,0,5,2007,102000,0,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1137,80.0,9600,10,6,5,1950,1950,0.0,3,3,3,3,4,1032,3,1252,3,1,3,6,6,0,0,1950.0,1,1,288,3,3,3,0,0,96,0,0,0,0,0,4,2008,119000,0,0,0,1,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1138,54.0,6342,12,5,8,1875,1996,0.0,3,4,3,3,1,780,4,1020,2,1,3,6,6,0,0,0.0,0,0,0,0,0,1,0,0,176,0,0,0,0,0,5,2010,94000,0,0,0,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1139,72.49342026865119,9819,17,6,5,1977,1977,0.0,3,3,3,3,5,1567,3,1567,2,1,4,5,6,2,3,1977.0,2,2,714,3,3,3,264,32,0,0,0,0,0,0,5,2009,196000,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1140,98.0,8731,8,5,5,1920,1950,0.0,3,2,3,3,4,915,3,1167,3,1,3,6,4,1,4,1972.0,1,2,495,3,3,3,0,0,216,0,126,0,0,0,5,2007,144000,0,0,0,1,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1141,60.0,7350,10,5,7,1951,1951,0.0,3,3,3,3,5,952,3,952,2,1,3,4,6,0,0,1988.0,1,2,840,3,3,3,0,0,0,0,0,0,0,0,6,2008,139000,0,0,0,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1142,68.00918620773001,10304,9,5,7,1976,1976,44.0,3,4,3,3,5,780,5,1868,4,1,4,9,6,1,3,1976.0,1,2,484,3,3,3,448,96,0,0,0,0,0,0,10,2009,197500,0,0,0,4,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1143,77.0,9965,20,8,5,2006,2007,340.0,4,3,5,3,6,1466,5,2828,4,1,4,11,6,1,3,2006.0,2,3,1052,3,3,3,125,144,0,0,0,0,0,0,4,2007,424870,0,0,0,4,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1144,66.33333333333333,9000,12,5,3,1959,1959,0.0,3,3,3,3,6,1006,3,1006,3,1,3,5,6,0,0,0.0,0,0,0,0,0,3,0,24,0,0,0,0,0,0,7,2008,80000,0,0,0,1,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1145,60.0,12180,6,4,4,1941,1950,0.0,3,2,4,3,4,672,2,924,2,1,2,5,6,0,0,1941.0,1,1,280,3,3,3,0,0,0,0,0,0,0,3,7,2010,80000,0,0,0,2,1.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1146,52.0,6240,8,5,6,1928,1950,0.0,3,3,3,3,1,1042,5,1576,3,1,3,8,6,1,4,1928.0,1,1,225,3,3,3,0,0,0,0,0,0,0,0,8,2006,149000,0,0,0,1,3.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1147,70.0,11200,13,6,5,1985,1985,85.0,4,3,4,3,6,1298,3,1298,3,1,4,5,6,1,3,1985.0,1,2,403,3,3,3,165,26,0,0,0,0,0,0,5,2006,180000,0,0,0,3,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1148,75.0,12000,15,7,7,1941,1950,0.0,3,3,3,3,3,704,5,1564,3,1,2,7,6,1,4,1941.0,1,1,234,3,3,3,0,0,0,0,0,0,0,0,7,2009,174500,0,0,0,2,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1149,56.687297944848275,5700,3,7,7,1926,1950,0.0,3,3,3,3,1,572,3,1111,2,1,3,5,6,1,4,1982.0,1,1,288,3,3,3,0,0,176,0,0,0,0,0,8,2008,116900,0,0,0,1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1150,50.0,9000,3,7,9,1920,1988,0.0,3,4,3,3,5,650,5,1482,3,1,3,7,6,0,0,1930.0,1,2,324,3,3,3,0,0,0,0,0,0,0,0,7,2009,143000,0,0,0,2,1.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1151,57.0,8280,10,6,5,1950,1950,0.0,3,3,3,3,1,932,5,932,2,1,4,4,6,1,4,1950.0,1,1,306,3,3,3,0,0,214,0,0,0,0,4,11,2007,124000,0,0,0,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1152,134.0,17755,6,5,4,1959,1959,132.0,3,3,3,3,4,1466,3,1466,3,1,2,6,6,2,4,1959.0,3,2,528,3,3,3,0,140,0,0,100,0,0,0,11,2006,149900,0,0,0,2,1.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1153,90.0,14115,15,6,7,1956,2004,0.0,3,3,3,3,5,1073,5,1811,2,1,5,6,6,1,4,1956.0,3,2,470,3,3,3,0,0,280,0,0,0,0,0,7,2006,230000,0,0,0,1,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1154,55.46572072518617,5890,2,6,8,1930,2007,0.0,4,4,3,3,5,816,5,816,2,1,3,5,6,0,0,2002.0,1,1,432,3,3,3,0,0,96,0,0,0,0,0,6,2008,120500,0,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1155,80.82768144424162,13700,10,7,6,1965,1988,288.0,3,3,3,3,5,864,3,1820,4,1,4,8,6,2,4,1965.0,1,2,492,3,3,3,60,84,0,0,273,0,0,4,5,2008,201800,0,0,0,3,1.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1156,90.0,10768,23,5,8,1976,2004,0.0,4,4,4,3,5,1437,3,1437,3,1,4,6,6,1,2,1976.0,2,2,528,3,3,3,0,21,0,0,180,0,0,0,7,2007,218000,0,0,0,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1157,85.0,9350,10,5,8,1965,1999,0.0,3,4,3,3,5,1219,4,1265,3,1,4,6,6,1,4,1965.0,2,2,502,3,3,3,0,92,0,96,0,0,0,3,10,2008,179900,0,0,0,3,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1158,34.0,5001,24,7,5,2007,2008,166.0,4,3,4,3,6,1314,5,1314,2,1,4,6,6,1,4,2008.0,2,2,626,3,3,3,172,62,0,0,0,0,0,0,7,2009,230000,0,0,0,3,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1159,92.0,11932,22,8,5,2007,2008,186.0,4,3,4,3,1,1580,5,1580,3,1,4,7,6,0,0,2008.0,2,3,830,3,3,3,0,24,0,0,0,0,0,0,6,2008,235128,0,0,0,2,1.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1160,76.0,9120,9,6,6,1974,1974,270.0,4,3,3,3,5,901,3,1876,4,1,4,8,6,1,3,1974.0,2,2,540,4,3,3,0,69,0,0,0,0,0,0,7,2008,185000,0,0,0,3,1.3333333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1161,24.0,2280,11,6,5,1978,1978,0.0,3,3,4,3,5,855,2,1456,3,1,3,7,6,1,3,1978.0,1,2,440,3,3,3,26,0,0,0,0,0,0,0,7,2010,146000,0,0,0,3,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1162,60.79888472543005,14778,15,6,7,1954,2006,72.0,4,3,3,3,4,1296,5,1640,3,1,4,7,6,1,4,1993.0,1,2,924,3,3,3,108,0,0,216,0,0,0,0,11,2008,224000,0,0,0,2,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
